date_maj,statut,nom,project_id_propose,iso3,secteur,phase,confiance,motifs,nb_signaux,nb_sources,montant_musd,acteurs,premiere_detection,derniere_maj,sources,signaux_json
2026-08-25,candidat,Second Strengthening Water and Irrigation Management,SECONDSTRENGTHENINGWATER_XXX,,infrastructure,FUNDING_APPROVED,50,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 50% · phase identifiee (FUNDING_APPROVED) · 3 acteur(s) · PAYS INCONNU (bloquant),1,1,75.0,"agency for land reclamation and irrigation (alri), ministry of energy and water resources (mewr), banque mondiale",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Second Strengthening Water and Irrigation Management"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P515852"", ""phase"": ""FUNDING_APPROVED""}]"
2026-08-25,candidat,Senegal Gold Project,SENEGALGOLD_SEN,SEN,mines,FUNDING_APPROVED,50,1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.55 · confiance LLM 70% · phase identifiee (FUNDING_APPROVED) · 1 acteur(s),1,1,1000.0,fortuna,2026-06-30,2026-06-30,miningcom,"[{""titre"": ""Fortuna lifts West Africa growth with $1B Senegal gold project - Mining.com"", ""date"": ""2026-06-30"", ""lien"": ""https://news.google.com/rss/articles/CBMijgFBVV95cUxOMHVlTjJyWE5oZ2swbWU1cjEwblFPX3R6NVVkY29RTGtSZWlHX2dlYTFWT0s1UnJ0RTdleVAwLXZLOUZENlFOY2V1VDZwZW5Qd2VDYTBHcENMQkpCVFpFNnZoYm9vNWt0X3BfZU9sV1dlZ1pycWhvQmFPWlJxQW16Y3BxVnNwSHAxdXRCdnln?oc=5"", ""phase"": ""FUNDING_APPROVED""}]"
2026-08-25,candidat,Urban Water Security Project,URBANWATERSECURITY_XXX,,infrastructure,FUNDING_APPROVED,49,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 45% · phase identifiee (FUNDING_APPROVED) · 2 acteur(s) · PAYS INCONNU (bloquant),1,1,143.0,"world bank, ministry of public works, housing, and water resources",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Urban Water Security Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P509890"", ""phase"": ""FUNDING_APPROVED""}]"
2026-08-25,candidat,Electricity Transmission and Reform Project,ELECTRICITYTRANSMISSIONR_XXX,,energie,FUNDING_APPROVED,49,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 45% · phase identifiee (FUNDING_APPROVED) · 1 acteur(s) · PAYS INCONNU (bloquant),1,1,50.0,world bank,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Electricity Transmission and Reform Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P515198"", ""phase"": ""FUNDING_APPROVED""}]"
2026-08-25,candidat,Geospatial Infrastructure for Sustainable Territorial Development,GEOSPATIALINFRASTRUCTURE_XXX,,infrastructure,FUNDING_APPROVED,49,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 45% · phase identifiee (FUNDING_APPROVED) · 2 acteur(s) · PAYS INCONNU (bloquant),1,1,35.0,"world bank, cadastre agency",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Geospatial Infrastructure for Sustainable Territorial Development"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P506803"", ""phase"": ""FUNDING_APPROVED""}]"
2026-08-25,candidat,Integrated Water Management and Development Project,INTEGRATEDWATERMANAGEMEN_XXX,,infrastructure,FUNDING_APPROVED,49,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 45% · phase identifiee (FUNDING_APPROVED) · 1 acteur(s) · PAYS INCONNU (bloquant),1,1,65.0,world bank,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Integrated Water Management and Development Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P510776"", ""phase"": ""FUNDING_APPROVED""}]"
2026-08-25,candidat,[sans nom] IRQ infrastructure · Iraq,SANSNOMIRQINFRASTRUCTURE_IRQ,IRQ,infrastructure,,49,source officielle : Banque Mondiale (projets) (Banque de developpement) · 2 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 3 acteur(s),2,1,5.0,"world bank, molsa, food and agriculture organization of the united nations",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Iraq Economic Inclusion Pilot"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P506073"", ""phase"": """"}, {""titre"": ""Support for improved farm management and piloting models of aggregation in Iraq"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P173503"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] DJI energie · Djibouti,SANSNOMDJIENERGIEDJIBOUT_DJI,DJI,energie,,49,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 25% · 3 acteur(s),1,1,36.0,"igad, ministry of agriculture, water, fisheries, livestock, world bank",2026-08-24,2026-08-24,BMP,"[{""titre"": ""DJIBOUTI GROUNDWATER FOR RESILIENCE AND WATER SUPPLY PROJECT"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P511492"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] TZA infrastructure,SANSNOMTZAINFRASTRUCTURE_TZA,TZA,infrastructure,,49,source officielle : Banque Mondiale (projets) (Banque de developpement) · 2 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 1 acteur(s),2,1,35.0,world bank,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Tanzania Maternal and Child Health Investment Program"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P508589"", ""phase"": """"}, {""titre"": ""Tanzania Secondary Education Quality Improvement Project (SEQUIP)"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P509207"", ""phase"": """"}]"
2026-08-25,candidat,Rural and Small Towns Water Security Project,RURALSMALLTOWNSWATERSECU_XXX,,infrastructure,FUNDING_APPROVED,48,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 40% · phase identifiee (FUNDING_APPROVED) · 1 acteur(s) · PAYS INCONNU (bloquant),1,1,50.0,world bank,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Rural and Small Towns Water Security Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P512650"", ""phase"": ""FUNDING_APPROVED""}]"
2026-08-25,candidat,Electricity Distribution Efficiency Improvement Project,ELECTRICITYDISTRIBUTIONE_XXX,,energie,FUNDING_APPROVED,48,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 40% · phase identifiee (FUNDING_APPROVED) · 1 acteur(s) · PAYS INCONNU (bloquant),1,1,55.0,world bank,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Electricity Distribution Efficiency Improvement Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P508538"", ""phase"": ""FUNDING_APPROVED""}]"
2026-08-25,candidat,Méga-raffinerie de Dosso,MEGARAFFINERIEDOSSO_NER,NER,energie,IDEA,48,2 signal(aux) · 2 source(s) distincte(s) · poids de preuve 1.00 · confiance LLM 42% · phase identifiee (IDEA),2,2,0,,2026-08-16,2026-08-17,"africaradiocom, maliactu","[{""titre"": ""Niger : la méga-raffinerie de Dosso, un pari risqué pour l’indépendance énergétique - Mali Actu"", ""date"": ""2026-08-16"", ""lien"": ""https://news.google.com/rss/articles/CBMiYEFVX3lxTE5mZURPTUVLeUQ1djJzaW9nTTlsaGdvYzdoTkZKeVg3U2VPV2dRbU9feElmdGtuUHhlVEs1SDFtdE9wc1g3RXJXWnZYSkZhSzFEODZkUXd0TlVod3RGc1EtT9IBaEFVX3lxTFBaa0dHN0xGYmRKU2ZfM21pZVFuQjh2RGM2a0VLQmRydWJCckhBLVFNMkdhQlhPUFh3T1BrdkRSRnBoM05lTkRzS0NGX0pjRDBxQ1BKQ2pJejVFNWxoU2ZmbTk1RmZpSFNy?oc=5"", ""phase"": ""IDEA""}, {""titre"": ""Niger : une raffinerie de 100 000 barils par jour prévue à Dosso - africaradio.com"", ""date"": ""2026-08-17"", ""lien"": ""https://news.google.com/rss/articles/CBMiqwFBVV95cUxOMm9nc0ltU2l5Tm5vT0o1bDdPc3lVTTU4ZllFMHdtdVBHUVpTNzhjYmhOa01kYU5ENEk4UmNMMW5qYlNRa0lRajFNQXo1N01rWTltZklDd3QyMThPdjlvbGdkdVZxTVU4WlNTTGtkRVo4MnlMSExTSVRVd1pKWEtfVnljR3MtUk9ZbzZONC1FZF9fRUpxTG1TZHNDVDlZUVhkWEpIanpDdkVOZWM?oc=5"", ""phase"": ""IDEA""}]"
2026-08-25,candidat,TSGP,TSGP_NGA,NGA,energie,POLITICAL_ANNOUNCEMENT,48,2 signal(aux) · 2 source(s) distincte(s) · poids de preuve 1.00 · confiance LLM 20% · phase identifiee (POLITICAL_ANNOUNCEMENT) · 2 acteur(s),2,2,0,"algeria, morocco",2026-08-17,2026-08-20,"afrik, justinfodz","[{""titre"": ""Gazoduc TSGP : Alger remporte une nouvelle bataille face à Rabat - Just-InfoDZ"", ""date"": ""2026-08-20"", ""lien"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTE1lSG5JUU9QQzNVWXVEVUM4VlRaRUU1NjFKRkRCRW0wMU1kT25CZE9TWElucVhzcjBnVU4xQzRYdk9ZNFZyNmJwZjJ0VUNxUlIxZ2xCVEVGQjhwWWxfQmJJekNGS1AxMjhWZUE?oc=5"", ""phase"": ""POLITICAL_ANNOUNCEMENT""}, {""titre"": ""Transsaharien contre atlantique : l'Algérie prend une longueur d'avance dans la bataille des gazoducs nigérians - Afrik"", ""date"": ""2026-08-17"", ""lien"": ""https://news.google.com/rss/articles/CBMihAFBVV95cUxORTdfTGc4bmd0N0xTT29fcEZyempBZWZGOTItYzhyeWJfZWNpQURNQ0JJbnNzZXAtV2FiZlFJdmdRMGRHRWt4QjM0dWw2cFROcWxrYmNscF8yMmJKelZBT0J5T1VjQTVTNExjaG9FNmxlRnlQM3JDOEFMdG83dzVRTDNUV1k?oc=5"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] JOR infrastructure,SANSNOMJORINFRASTRUCTURE_JOR,JOR,infrastructure,,48,source officielle : Banque Mondiale (projets) (Banque de developpement) · 2 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 0% · 2 acteur(s),2,1,400.0,"ministry of planning and international cooperation, ministry of social development",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Jordan: Resilient and Sustainable Social Protection Program for Results"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P508708"", ""phase"": """"}, {""titre"": ""Jordan Growth and Competitiveness DPFs"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P507382"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] YEM infrastructure,SANSNOMYEMINFRASTRUCTURE_YEM,YEM,infrastructure,,48,source officielle : Banque Mondiale (projets) (Banque de developpement) · 2 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 0% · 1 acteur(s),2,1,20.0,united nations development programme,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Modernizing Public Institutions and Systems in Yemen"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P512475"", ""phase"": """"}, {""titre"": ""Yemen Financial Market Infrastructure and Inclusion Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P180708"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] SLE infrastructure · Sierra Leone,SANSNOMSLEINFRASTRUCTURE_SLE,SLE,infrastructure,,48,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 20% · 3 acteur(s),1,1,40.0,"ministry of finance, ministry of water resources and sanitation, world bank",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Sierra Leone Water Security and WASH Access Improvement Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P507588"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] IRQ energie · Kurdistan,SANSNOMIRQENERGIEKURDIST_IRQ,IRQ,energie,,48,source officielle : US DFC (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 40% · 1 acteur(s),1,1,0,pearl petroleum company limited,2026-08-14,2026-08-14,DFC,"[{""titre"": ""Pearl Petroleum Company Limited"", ""date"": ""2026-08-14"", ""lien"": ""https://www.dfc.gov/sites/default/files/media/documents/9000093561_0.pdf"", ""phase"": """"}]"
2026-08-25,candidat,Forest Investment Project Phase 2,FORESTINVESTMENT2_XXX,,infrastructure,FUNDING_APPROVED,47,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 35% · phase identifiee (FUNDING_APPROVED) · 1 acteur(s) · PAYS INCONNU (bloquant),1,1,148.0,world bank,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Forest Investment Project, phase 2"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P514740"", ""phase"": ""FUNDING_APPROVED""}]"
2026-08-25,candidat,[sans nom] COM energie · Comoros,SANSNOMCOMENERGIECOMOROS_COM,COM,energie,,47,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 15% · 2 acteur(s),1,1,29.0,"ministry of water, energy and hydrocarbons, world bank",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Comoros - Accelerated Access to Water, Sanitation and Hygiene (WASH) MPA"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P514166"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] SLE infrastructure,SANSNOMSLEINFRASTRUCTURE_SLE,SLE,infrastructure,,45,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 10% · 1 acteur(s),1,1,60.0,world bank,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Sierra Leone - Quality Essential Health Services and Systems Support Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P510536"", ""phase"": """"}]"
2026-08-25,candidat,"Agriculture Resilience, Value Chain Development and Innovation (ARDI) Program",AGRICULTURERESILIENCEVAL_XXX,,industrie,FUNDING_APPROVED,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 25% · phase identifiee (FUNDING_APPROVED) · 1 acteur(s) · PAYS INCONNU (bloquant),1,1,90.0,world bank,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Agriculture Resilience, Value Chain Development and Innovation (ARDI) Program"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P507315"", ""phase"": ""FUNDING_APPROVED""}]"
2026-08-25,candidat,Renewable Energy and Improved Utility Performance Project,RENEWABLEENERGYIMPROVEDU_XXX,,energie,FUNDING_APPROVED,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 45% · phase identifiee (FUNDING_APPROVED) · PAYS INCONNU (bloquant),1,1,13.0,,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Renewable Energy and Improved Utility Performance Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P507878"", ""phase"": ""FUNDING_APPROVED""}]"
2026-08-25,candidat,[sans nom] KEN infrastructure,SANSNOMKENINFRASTRUCTURE_KEN,KEN,infrastructure,,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 2 acteur(s),1,1,750.0,"the national treasury, world bank",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Second Kenya Fiscal Sustainability and Resilient Growth"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P508021"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] AGO infrastructure,SANSNOMAGOINFRASTRUCTURE_AGO,AGO,infrastructure,,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 3 acteur(s),1,1,750.0,"ministry of finance, ministry of planning, world bank",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Angola Resilient and Inclusive Growth DPL/PBG/D4D"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P511848"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] NGA infrastructure,SANSNOMNGAINFRASTRUCTURE_NGA,NGA,infrastructure,,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 2 acteur(s),1,1,80.0,"federal ministry of health and social welfare, world bank",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Accelerating Nutrition Results in Nigeria 2.0"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P507935"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] JOR infrastructure,SANSNOMJORINFRASTRUCTURE_JOR,JOR,infrastructure,,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 1 acteur(s),1,1,50.0,world bank,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Jordan Innovative Startups and SMEs Fund 2.0"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P507684"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] TZA infrastructure,SANSNOMTZAINFRASTRUCTURE_TZA,TZA,infrastructure,,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 3 acteur(s),1,1,250.0,"president's office - state house, tanzania social action fund, world bank",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Productive Social Safety Net III Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P508191"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] LBN infrastructure,SANSNOMLBNINFRASTRUCTURE_LBN,LBN,infrastructure,,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 2 acteur(s),1,1,250.0,"world bank, council for development and reconstruction",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Lebanon Emergency Assistance Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P509428"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] KEN infrastructure,SANSNOMKENINFRASTRUCTURE_KEN,KEN,infrastructure,,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 2 acteur(s),1,1,200.0,"world bank, state department for forestry",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Kenya Watershed Services Improvement Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P509738"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] TZA infrastructure,SANSNOMTZAINFRASTRUCTURE_TZA,TZA,infrastructure,,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 2 acteur(s),1,1,300.0,"world bank, ministry of finance",2026-08-24,2026-08-24,BMP,"[{""titre"": ""United Republic of Tanzania - Development Policy Financing with Catastrophe Deferred Drawdown Option"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P507912"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] DJI infrastructure · Djibouti,SANSNOMDJIINFRASTRUCTURE_DJI,DJI,infrastructure,,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 2 acteur(s),1,1,26.0,"ministry of economy and finance, world bank",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Djibouti Economic Diversification Program-for-Results"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P511188"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] ZMB infrastructure · Zambia,SANSNOMZMBINFRASTRUCTURE_ZMB,ZMB,infrastructure,,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 2 acteur(s),1,1,45.0,"ministry of finance and national planning, world bank",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Second Zambia Climate and Economic Resilience Programmatic DPF"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P507962"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] GMB infrastructure · The Gambia,SANSNOMGMBINFRASTRUCTURE_GMB,GMB,infrastructure,,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 2 acteur(s),1,1,45.0,"ministry of finance and economic affairs, world bank",2026-08-24,2026-08-24,BMP,"[{""titre"": ""The Gambia Advancing Reforms  for Inclusive and Sustainable Economic Growth (ARISE) DPF1"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P510637"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] BEN infrastructure,SANSNOMBENINFRASTRUCTURE_BEN,BEN,infrastructure,,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 1 acteur(s),1,1,41.0,world bank,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Benin Youth Inclusion Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P511454"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] MMR infrastructure,SANSNOMMMRINFRASTRUCTURE_MMR,MMR,infrastructure,,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 3 acteur(s),1,1,40.0,"unicef myanmar, unops myanmar, world bank",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Myanmar Health Assistance and Nutrition Support (HANS) Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P508089"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] DJI infrastructure,SANSNOMDJIINFRASTRUCTURE_DJI,DJI,infrastructure,,44,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 3 acteur(s),1,1,31.0,"djiboutian social development agency, ministry of social affairs and solidarity, world bank",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Integrated Community Resilience Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P506969"", ""phase"": """"}]"
2026-08-25,candidat,Accelerating Governance Institutional Reforms for sustainable services (AGIR),ACCELERATINGGOVERNANCEIN_COG,COG,infrastructure,,43,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 0% · 1 acteur(s),1,1,30.0,world bank,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Accelerating Governance Institutional Reforms for sustainable services (AGIR) in RoC"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P512937"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] CMR infrastructure,SANSNOMCMRINFRASTRUCTURE_CMR,CMR,infrastructure,,43,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 0% · 1 acteur(s),1,1,200.0,republic of cameroon,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Cameroon Second Fiscal Sustainability, Inclusive and Sustainable Growth Development Policy Financing"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P180017"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] PSE infrastructure,SANSNOMPSEINFRASTRUCTURE_PSE,PSE,infrastructure,,43,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 0% · 1 acteur(s),1,1,20.0,ministry of finance and planning,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Palestinian Investment Preparation Facility Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P513678"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] KEN infrastructure,SANSNOMKENINFRASTRUCTURE_KEN,KEN,infrastructure,,43,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 0% · 3 acteur(s),1,1,475.0,"kenya mortgage refinance company, state department for lands and physical planning, the national treasury",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Housing Finance, Lands and Sustainable Investments"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P513352"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] JOR infrastructure · Jordan,SANSNOMJORINFRASTRUCTURE_JOR,JOR,infrastructure,,43,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 0% · 1 acteur(s),1,1,6.0,world bank,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Strengthening Reform Management in Jordan"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P506733"", ""phase"": """"}]"
