date_maj,score_final,score_surete,score_commercial,action_recommandee,fenetre_action,niveau_opportunite_amarante,titre,acheteur,pays_execution,pays_acheteur,type_client,type_mobilite,profil_personnes_exposees,duree_estimee,accessibilite_commerciale,securite_existante_detectee,profils_acteurs_probables,cible_commerciale_reelle,justification,confiance,modele,raffine,divergence,type_notice,phase,secteur,client,publication_number,lien_avis,deadline,date_publication,statut_suivi,date_detection
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,AIN GHAZAL WASTEWATER TREATMENT PLANT,Water Authority Jordan (WAJ),JOR,,,,,,,,,Client maitre d'ouvrage : Water Authority Jordan (WAJ). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Infra TMEA,Water Authority Jordan (WAJ),51888-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Regional Roads Project,The Ministry of Finance of Kosovo,XKX,,,,,,,,,Client maitre d'ouvrage : The Ministry of Finance of Kosovo. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Transport,The Ministry of Finance of Kosovo,48062-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Kashkadarya Wastewater,Republic of Uzbekistan,UZB,,,,,,,,,Client maitre d'ouvrage : Republic of Uzbekistan. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Municipal and Environmental Infrastructure,Republic of Uzbekistan,50525-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Adjara Solid Waste Phase II,Adjara Waste Management Company Ltd.,GEO,,,,,,,,,Client maitre d'ouvrage : Adjara Waste Management Company Ltd.. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Liste restreinte,tender,Municipal and Environmental Infrastructure,Adjara Waste Management Company Ltd.,52887-liste restre-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Tbilisi Waste Treatment,Tbilservice Group Ltd.,GEO,,,,,,,,,Client maitre d'ouvrage : Tbilservice Group Ltd.. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Infra Eurasia,Tbilservice Group Ltd.,54125-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Albanian Railways,"Albanian Railways (	""Hekurudha Shqiptare"" or ""HSH"")",ALB,,,,,,,,,"Client maitre d'ouvrage : Albanian Railways (	""Hekurudha Shqiptare"" or ""HSH""). Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.",,,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Transport,"Albanian Railways (	""Hekurudha Shqiptare"" or ""HSH"")",48466-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Implementation of Remediation Projects in the Kyrgyz Republic,Department of Tailings Management,KGZ,,,,,,,,,Client maitre d'ouvrage : Department of Tailings Management. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Nuclear Safety,Department of Tailings Management,40328-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Sarimay-Djankeldy Transmission,The Republic of Uzbekistan is the Borrower with JSC National Electric Grid of Uzbekistan being the Project Entity,UZB,,,,,,,,,Client maitre d'ouvrage : The Republic of Uzbekistan is the Borrower with JSC National Electric Grid of Uzbekistan being the Project Entity. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Energy Eurasia,The Republic of Uzbekistan is the Borrower with JSC National Electric Grid of Uzbekistan being the Project Entity,52874-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Regional and Local Roads Connectivity,Republic of Albania,ALB,,,,,,,,,Client maitre d'ouvrage : Republic of Albania. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Transport,Republic of Albania,50123-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Aktobe WWTP Modernisation,JSC Aqtobe Su-Energy Group,KAZ,,,,,,,,,Client maitre d'ouvrage : JSC Aqtobe Su-Energy Group. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Infra Eurasia,JSC Aqtobe Su-Energy Group,53958-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Moldova Solid Waste,Republic of Moldova,MDA,,,,,,,,,Client maitre d'ouvrage : Republic of Moldova. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Liste restreinte,tender,Municipal and Environmental Infrastructure,Republic of Moldova,52512-liste restre-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Tbilisi Waste Treatment,Tbilservice Group Ltd.,GEO,,,,,,,,,Client maitre d'ouvrage : Tbilservice Group Ltd.. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,,,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Infra Eurasia,Tbilservice Group Ltd.,54125-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Moldova Romania Power Interconnection Phase II,Moldoelectrica,MDA,,,,,,,,,Client maitre d'ouvrage : Moldoelectrica. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Power and Energy,Moldoelectrica,54567-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,GrCF2 W2 E2- Balti Mobility and Street Lighting Project,City of Balti,MDA,,,,,,,,,Client maitre d'ouvrage : City of Balti. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Municipal and Environmental Infrastructure,City of Balti,53622-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Kyiv District Heating,Kyivteploenergo CE,UKR,,,,,,,,,Client maitre d'ouvrage : Kyivteploenergo CE. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Municipal and Environmental Infrastructure,Kyivteploenergo CE,50839-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Alexandria Metro,National Authority Of Tunnels (NAT),EGY,,,,,,,,,Client maitre d'ouvrage : National Authority Of Tunnels (NAT). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Municipal and Environmental Infrastructure,National Authority Of Tunnels (NAT),49905-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Project UzA,Uzbekistan Airport JSC,UZB,,,,,,,,,Client maitre d'ouvrage : Uzbekistan Airport JSC. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,,,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Transport,Uzbekistan Airport JSC,54085-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,GRCF2 W2  BELGRADE PUBLIC BUILDINGS,City of Belgrade,SRB,,,,,,,,,Client maitre d'ouvrage : City of Belgrade. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Municipal and Environmental Infrastructure,City of Belgrade,51421-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Vojvodina Public Buildings,Province of Vojvodina,SRB,,,,,,,,,Client maitre d'ouvrage : Province of Vojvodina. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Energy Efficiency and Climate Change,Province of Vojvodina,52862-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,GrCF2 W2: Bishkek Buses,Municipal Entity &quot;Bishkekskoe Passazhirskoe Avtotransportnoe Predpriyatie&quot;,KGZ,,,,,,,,,Client maitre d'ouvrage : Municipal Entity &quot;Bishkekskoe Passazhirskoe Avtotransportnoe Predpriyatie&quot;. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Transport,Municipal Entity &quot;Bishkekskoe Passazhirskoe Avtotransportnoe Predpriyatie&quot;,51598-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,FBIH Roads Floods Repairs and Upgrade Project,Bosnia and Herzegovina,BIH,,,,,,,,,Client maitre d'ouvrage : Bosnia and Herzegovina. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Transport,Bosnia and Herzegovina,47461-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Enguri HPP - Safety Upgrade,Engurhesi Ltd.,GEO,,,,,,,,,Client maitre d'ouvrage : Engurhesi Ltd.. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,,,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Energy Eurasia,Engurhesi Ltd.,54948-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Vojvodina Public Buildings,Province of Vojvodina,SRB,,,,,,,,,Client maitre d'ouvrage : Province of Vojvodina. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,,,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Energy Efficiency and Climate Change,Province of Vojvodina,52862-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Bakuriani Municipal Services Project,Municipal Development Fund of Georgia (MDF),GEO,,,,,,,,,Client maitre d'ouvrage : Municipal Development Fund of Georgia (MDF). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Municipal and Environmental Infrastructure,Municipal Development Fund of Georgia (MDF),51438-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,UPTF2 Khmelnytskyi Trolleybus,Khmelnytskyi Communal Enterprise &quot;Electrotrans&quot;,UKR,,,,,,,,,Client maitre d'ouvrage : Khmelnytskyi Communal Enterprise &quot;Electrotrans&quot;. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Transport,Khmelnytskyi Communal Enterprise &quot;Electrotrans&quot;,53100-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,UPTF2 Khmelnytskyi Trolleybus,Khmelnytskyi Communal Enterprise &quot;Electrotrans&quot;,UKR,,,,,,,,,Client maitre d'ouvrage : Khmelnytskyi Communal Enterprise &quot;Electrotrans&quot;. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Transport,Khmelnytskyi Communal Enterprise &quot;Electrotrans&quot;,53100-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Khmelnytskyi Solid Waste Project,Spetskomuntrans CE,UKR,,,,,,,,,Client maitre d'ouvrage : Spetskomuntrans CE. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Municipal and Environmental Infrastructure,Spetskomuntrans CE,50729-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Rehabilitation of Vore-Hani i Hotit Railway Line,Hekurudha Shqiptare (HSH) (Albanian: Albanian Railways),ALB,,,,,,,,,Client maitre d'ouvrage : Hekurudha Shqiptare (HSH) (Albanian: Albanian Railways). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Infra Europe,Hekurudha Shqiptare (HSH) (Albanian: Albanian Railways),53468-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Egypt - ENR 10th Ramadan Railway Link,Egyptian National Railways - ENR,EGY,,,,,,,,,Client maitre d'ouvrage : Egyptian National Railways - ENR. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,,,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Infra TMEA,Egyptian National Railways - ENR,53544-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Moldova Romania Power Interconnection Phase II,Moldoelectrica,MDA,,,,,,,,,Client maitre d'ouvrage : Moldoelectrica. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,,,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Power and Energy,Moldoelectrica,54567-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Egypt - ENR 10th Ramadan Railway Link,Egyptian National Railways - ENR,EGY,,,,,,,,,Client maitre d'ouvrage : Egyptian National Railways - ENR. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Infra TMEA,Egyptian National Railways - ENR,53544-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,GrCF2 W2 E2 - Ankara Metro Project,ANKARA METROPOLITAN MUNICIPALITY,TUR,,,,,,,,,Client maitre d'ouvrage : ANKARA METROPOLITAN MUNICIPALITY. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Infra TMEA,ANKARA METROPOLITAN MUNICIPALITY,52767-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Bishkek Water Supply and Wastewater Rehabilitation Project II,Bishkek Water company,KGZ,,,,,,,,,Client maitre d'ouvrage : Bishkek Water company. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Municipal and Environmental Infrastructure,Bishkek Water company,44129-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Khatlon Energy Loss Reduction Project,Joint Stock Company &quot;Shabakahoi Taqsimoti Barq&quot;,TJK,,,,,,,,,Client maitre d'ouvrage : Joint Stock Company &quot;Shabakahoi Taqsimoti Barq&quot;. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Power and Energy,Joint Stock Company &quot;Shabakahoi Taqsimoti Barq&quot;,49930-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Bakuriani Municipal Services Project,Municipal Development Fund of Georgia (MDF),GEO,,,,,,,,,Client maitre d'ouvrage : Municipal Development Fund of Georgia (MDF). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Municipal and Environmental Infrastructure,Municipal Development Fund of Georgia (MDF),51438-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,EPS Vlasinske HPP rehabilitation,ELEKTROPRIVREDA SRBIJE BELGRADE JSC,SRB,,,,,,,,,Client maitre d'ouvrage : ELEKTROPRIVREDA SRBIJE BELGRADE JSC. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,,,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Power and Energy,ELEKTROPRIVREDA SRBIJE BELGRADE JSC,54355-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Small Cities Sanitation Programme,Office National de Assainissement (ONAS),TUN,,,,,,,,,Client maitre d'ouvrage : Office National de Assainissement (ONAS). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Municipal and Environmental Infrastructure,Office National de Assainissement (ONAS),49268-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Aktobe WWTP Modernisation,JSC Aqtobe Su-Energy Group,KAZ,,,,,,,,,Client maitre d'ouvrage : JSC Aqtobe Su-Energy Group. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Infra Eurasia,JSC Aqtobe Su-Energy Group,53958-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Aktobe WWTP Modernisation,JSC Aqtobe Su-Energy Group,KAZ,,,,,,,,,Client maitre d'ouvrage : JSC Aqtobe Su-Energy Group. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,,,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Infra Eurasia,JSC Aqtobe Su-Energy Group,53958-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Taraz WWTP Modernisation,Zhambyl Su,KAZ,,,,,,,,,Client maitre d'ouvrage : Zhambyl Su. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Infra Eurasia,Zhambyl Su,54059-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,GrCF2 W1 - Tbilisi Metro Modernisation,Tbilisi Transport Company (TTC),GEO,,,,,,,,,Client maitre d'ouvrage : Tbilisi Transport Company (TTC). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Infra Eurasia,Tbilisi Transport Company (TTC),52586-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Bishkek Water Supply and Wastewater Rehabilitation Project II,Bishkek Water company,KGZ,,,,,,,,,Client maitre d'ouvrage : Bishkek Water company. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Municipal and Environmental Infrastructure,Bishkek Water company,44129-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Serbian Climate Resilience and Irrigation Programme SCRIP,Public Water Management Company (PWMC) Srbijavode,SRB,,,,,,,,,Client maitre d'ouvrage : Public Water Management Company (PWMC) Srbijavode. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Municipal and Environmental Infrastructure,Public Water Management Company (PWMC) Srbijavode,50848-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Taraz WWTP Modernisation,Zhambyl Su,KAZ,,,,,,,,,Client maitre d'ouvrage : Zhambyl Su. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,,,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Infra Eurasia,Zhambyl Su,54059-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Bursa Water Project,Bursa Water and Sewage Administration (BUSKI) General Directorate,TUR,,,,,,,,,Client maitre d'ouvrage : Bursa Water and Sewage Administration (BUSKI) General Directorate. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Infra TMEA,Bursa Water and Sewage Administration (BUSKI) General Directorate,53619-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Infrastructure for the Future,and Technological Development (MoESTD),SRB,,,,,,,,,Client maitre d'ouvrage : and Technological Development (MoESTD). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Energy Efficiency and Climate Change,and Technological Development (MoESTD),54083-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Enguri HPP Rehabilitation Project - Climate Resilience Upgrade (Phase IV),Engurhesi Ltd,GEO,,,,,,,,,Client maitre d'ouvrage : Engurhesi Ltd. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Energy Eurasia,Engurhesi Ltd,49649-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,GrCF2: Skopje Bus Rapid Transit Project,North Macedonia,MKD,,,,,,,,,Client maitre d'ouvrage : North Macedonia. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,,,claude-haiku-4-5-20251001,False,False,Avis,tender,Municipal and Environmental Infrastructure,North Macedonia,51752-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Ust-Kamenogorsk District Heating,Joint Stock Company Ust-Kamenogorskie Teplovye Seti,KAZ,,,,,,,,,Client maitre d'ouvrage : Joint Stock Company Ust-Kamenogorskie Teplovye Seti. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,,,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Municipal and Environmental Infrastructure,Joint Stock Company Ust-Kamenogorskie Teplovye Seti,48621-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,0.0,0.0,0.0,ignorer,indetermine,,Enguri HPP Rehabilitation Project - Climate Resilience Upgrade (Phase IV),Engurhesi Ltd,GEO,,,,,,,,,Client maitre d'ouvrage : Engurhesi Ltd. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,,,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Energy Eurasia,Engurhesi Ltd,49649-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,5.7,4.3,7.0,surveiller,indetermine,moyen,Tajik Water II - Khorog GBAO,SUE Khojagii Manziliyu-Kommunali,TJK,,bailleur_donateur,terrain_isole,technicien,longue_ou_residente,moyenne,False,"bureau d'études en ingénierie hydraulique ou eau et assainissement, consortium d'ingénierie européen ou international spécialisé en infrastructures eau, opérateur de développement des infrastructures en Asie centrale",Client maitre d'ouvrage : SUE Khojagii Manziliyu-Kommunali. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Le projet Tajik Water II localisé à Khorog dans la région autonome du Gorno-Badakhshan (GBAO) implique très probablement un déploiement de techniciens ou ingénieurs internationaux dans une zone montagneuse isolée, enclavée et historiquement sensible sur le plan sécuritaire, à proximité de la frontière afghane, ce qui génère un besoin réel d'escorte et de véhicules sécurisés pour les déplacements terrain. L'accessibilité commerciale reste moyenne car l'acheteur est une entité publique tadjike et le marché peut être structuré autour d'un bailleur international dont les procédures de sécurité sont parfois intégrées au contrat principal.",0.55,claude-sonnet-4-6,True,False,Avis general de passation,amont,Infra Eurasia,SUE Khojagii Manziliyu-Kommunali,46935-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
